"","country"
"10931","Australia"
"10932","Australia"
"10933","India"
"10934","Hungary"
"10935","Hungary"
"10936","United States"
"10937","Brazil"
"10938","Cuba"
"10939","Cuba"
"10940","Brazil"
"10941","Brazil"
"10942","Mexico"
"10943","French-Guiana"
"10944","Mexico"
"10945","United States"
"10946","Mexico"
"10947","Australia"
"10948","Australia"
"10949","Australia"
"10950","Australia"
"10951","Australia"
"10952","Australia"
"10953","Australia"
"10954","Australia"
"10955","Country Not Found"
"10956","Country Not Found"
"10957","Australia"
"10958","Australia"
"10959","Australia"
"10960","Australia"
"10961","Australia"
"10962","Country Not Found"
"10963","Australia"
"10964","Australia"
"10965","Australia"
"10966","Australia"
"10967","Australia"
"10968","Australia"
"10969","Australia"
"10970","Papua New Guinea"
"10971","Australia"
"10972","Australia"
"10973","Australia"
"10974","New Zealand"
"10975","United States"
"10976","Australia"
"10977","Australia"
"10978","Australia"
"10979","Australia"
"10980","Australia"
"10981","Australia"
"10982","Australia"
"10983","Australia"
"10984","Australia"
"10985","Australia"
"10986","Australia"
"10987","Mexico"
"10988","Mexico"
"10989","United States"
"10990","Venezuela"
"10991","Germany"
"10992","Romania"
"10993","Mexico"
"10994","Country Not Found"
"10995","Syria"
"10996","United States"
"10997","Japan"
"10998","Indonesia"
"10999","Indonesia"
"11000","Malaysia"
"11001","Australia"
"11002","Australia"
"11003","Australia"
"11004","Australia"
"11005","Country Not Found"
"11006","United States"
"11007","Australia"
"11008","Venezuela"
"11009","Mexico"
"11010","Australia"
"11011","Australia"
"11012","Australia"
"11013","Australia"
"11014","Australia"
"11015","Australia"
"11016","Australia"
"11017","Country Not Found"
"11018","Australia"
"11019","Australia"
"11020","India"
"11021","Indonesia"
"11022","Malaysia"
"11023","Country Not Found"
"11024","Australia"
"11025","Papua New Guinea"
"11026","Indonesia"
"11027","Fiji"
"11028","India"
"11029","India"
"11030","Philippines"
"11031","Country Not Found"
"11032","Country Not Found"
"11033","Australia"
"11034","New Zealand"
"11035","Italy"
"11036","Mauritius"
"11037","Mauritius"
"11038","United States"
"11039","Dominican Republic"
"11040","Dominican Republic"
"11041","United States"
"11042","Australia"
"11043","Cuba"
"11044","United States"
"11045","United States"
"11046","Guinea"
"11047","Brazil"
"11048","Malaysia"
"11049","United States"
"11050","South Africa"
"11051","United States"
"11052","Australia"
"11053","Australia"
"11054","Cuba"
"11055","Australia"
"11056","Australia"
"11057","Australia"
"11058","Australia"
"11059","Country Not Found"
"11060","Australia"
"11061","Australia"
"11062","Australia"
"11063","Country Not Found"
"11064","Australia"
"11065","Australia"
"11066","Australia"
"11067","Spain"
"11068","Hungary"
"11069","Greece"
"11070","Algeria"
"11071","Spain"
"11072","Spain"
"11073","Syria"
"11074","Portugal"
"11075","Spain"
"11076","Russia"
"11077","United States"
"11078","Australia"
"11079","Indonesia"
"11080","Australia"
"11081","Australia"
"11082","Australia"
"11083","Australia"
"11084","Australia"
"11085","Australia"
"11086","Australia"
"11087","Australia"
"11088","Australia"
"11089","Mexico"
"11090","Brazil"
"11091","French-Guiana"
"11092","Australia"
"11093","Australia"
"11094","Australia"
"11095","Australia"
"11096","Australia"
"11097","Australia"
"11098","Australia"
"11099","Australia"
"11100","Australia"
"11101","Country Not Found"
"11102","Australia"
"11103","Australia"
"11104","Australia"
"11105","Australia"
"11106","Australia"
"11107","Australia"
"11108","Australia"
"11109","Australia"
"11110","Australia"
"11111","Australia"
"11112","Australia"
"11113","Australia"
"11114","Australia"
"11115","Australia"
"11116","Australia"
"11117","Australia"
"11118","Australia"
"11119","Australia"
"11120","South Africa"
"11121","Australia"
"11122","Brazil"
"11123","Brazil"
"11124","United States"
"11125","Uruguay"
"11126","French-Guiana"
"11127","Mexico"
"11128","Brazil"
"11129","French-Guiana"
"11130","Mexico"
"11131","Brazil"
"11132","French-Guiana"
"11133","Mexico"
"11134","Brazil"
"11135","Antarctica"
"11136","Antarctica"
"11137","Australia"
"11138","United States"
"11139","Ghana"
"11140","Australia"
"11141","Australia"
"11142","Australia"
"11143","Australia"
"11144","Australia"
"11145","Australia"
"11146","Australia"
"11147","Australia"
"11148","Australia"
"11149","Australia"
"11150","Australia"
"11151","Australia"
"11152","Australia"
"11153","Ghana"
"11154","Australia"
"11155","Country Not Found"
"11156","Australia"
"11157","Australia"
"11158","Australia"
"11159","Australia"
"11160","Australia"
"11161","Australia"
"11162","Austria"
"11163","Australia"
"11164","Australia"
"11165","Australia"
"11166","Australia"
"11167","Australia"
"11168","Australia"
"11169","Australia"
"11170","Australia"
"11171","Australia"
"11172","Australia"
"11173","Australia"
"11174","Australia"
"11175","Australia"
"11176","Australia"
"11177","Australia"
"11178","Australia"
"11179","Australia"
"11180","Australia"
"11181","Brazil"
"11182","Australia"
"11183","Australia"
"11184","Australia"
"11185","Australia"
"11186","Australia"
"11187","Australia"
"11188","Australia"
"11189","Australia"
"11190","Australia"
"11191","Australia"
"11192","Australia"
"11193","Australia"
"11194","Australia"
"11195","Country Not Found"
"11196","Country Not Found"
"11197","Australia"
"11198","Australia"
"11199","Australia"
"11200","Australia"
"11201","Australia"
"11202","Australia"
"11203","Australia"
"11204","Australia"
"11205","Country Not Found"
"11206","Australia"
"11207","Australia"
"11208","United Kingdom"
"11209","Australia"
"11210","Australia"
"11211","Australia"
"11212","Australia"
"11213","Australia"
"11214","Australia"
"11215","Country Not Found"
"11216","Australia"
"11217","France"
"11218","United States"
"11219","United States"
"11220","Australia"
"11221","Australia"
"11222","South Africa"
"11223","Spain"
"11224","Australia"
"11225","Australia"
"11226","Australia"
"11227","Australia"
"11228","United States"
"11229","Papua New Guinea"
"11230","Australia"
"11231","Australia"
"11232","Australia"
"11233","Australia"
"11234","Australia"
"11235","Australia"
"11236","Australia"
"11237","Country Not Found"
"11238","Australia"
"11239","Australia"
"11240","Australia"
"11241","Australia"
"11242","Australia"
"11243","Country Not Found"
"11244","Australia"
"11245","Australia"
"11246","Australia"
"11247","Australia"
"11248","Australia"
"11249","Australia"
"11250","Australia"
"11251","Australia"
"11252","Australia"
"11253","Australia"
"11254","Australia"
"11255","Australia"
"11256","Australia"
"11257","Australia"
"11258","Australia"
"11259","Australia"
"11260","Australia"
"11261","Australia"
"11262","Australia"
"11263","Australia"
"11264","Australia"
"11265","Australia"
"11266","South Africa"
"11267","Australia"
"11268","Australia"
"11269","Australia"
"11270","Malawi"
"11271","Australia"
"11272","Australia"
"11273","Australia"
"11274","France"
"11275","Australia"
"11276","Mexico"
"11277","Mexico"
"11278","Trinidad And Tobago"
"11279","Australia"
"11280","Australia"
"11281","Australia"
"11282","Australia"
"11283","Australia"
"11284","Australia"
"11285","Australia"
"11286","Australia"
"11287","Australia"
"11288","Australia"
"11289","Australia"
"11290","Australia"
"11291","Australia"
"11292","Australia"
"11293","Australia"
"11294","Country Not Found"
"11295","Australia"
"11296","Australia"
"11297","Australia"
"11298","Australia"
"11299","Australia"
"11300","Australia"
"11301","Australia"
"11302","United States"
"11303","United States"
"11304","Australia"
"11305","Australia"
"11306","Papua New Guinea"
"11307","United States"
"11308","United States"
"11309","Indonesia"
"11310","Trinidad And Tobago"
"11311","United States"
"11312","Australia"
"11313","Australia"
"11314","United Kingdom"
"11315","United Kingdom"
"11316","Brazil"
"11317","Brazil"
"11318","French-Guiana"
"11319","United States"
"11320","United States"
"11321","Cuba"
"11322","Cuba"
"11323","Country Not Found"
"11324","Australia"
"11325","Australia"
"11326","Australia"
"11327","Australia"
"11328","Australia"
"11329","United States"
"11330","Australia"
"11331","Papua New Guinea"
"11332","United States"
"11333","Australia"
"11334","United Kingdom"
"11335","Australia"
"11336","United States"
"11337","Solomon Islands"
"11338","Brazil"
"11339","United States"
"11340","Romania"
"11341","Australia"
"11342","United Kingdom"
"11343","United Kingdom"
"11344","Australia"
"11345","Australia"
"11346","Australia"
"11347","Canada"
"11348","Mexico"
"11349","Thailand"
"11350","Australia"
"11351","Australia"
"11352","Australia"
"11353","Romania"
"11354","United Kingdom"
"11355","United Kingdom"
"11356","United States"
"11357","Nepal"
"11358","Cuba"
"11359","Canada"
"11360","United States"
"11361","United States"
"11362","Australia"
"11363","Australia"
"11364","Australia"
"11365","Country Not Found"
"11366","Cuba"
"11367","Australia"
"11368","Australia"
"11369","United Kingdom"
"11370","United Kingdom"
"11371","United Kingdom"
"11372","United Kingdom"
"11373","United Kingdom"
"11374","Brazil"
"11375","Australia"
"11376","United Kingdom"
"11377","Sweden"
"11378","Australia"
"11379","Australia"
"11380","Cuba"
"11381","India"
"11382","United States"
"11383","United States"
"11384","United States"
"11385","United States"
"11386","United States"
"11387","United States"
"11388","United States"
"11389","Australia"
"11390","Australia"
"11391","Sweden"
"11392","Cuba"
"11393","United Kingdom"
"11394","Australia"
"11395","Australia"
"11396","Australia"
"11397","United States"
"11398","United States"
"11399","Australia"
"11400","Australia"
"11401","Romania"
"11402","United Kingdom"
"11403","Australia"
"11404","United States"
"11405","Brazil"
"11406","Brazil"
"11407","French-Guiana"
"11408","United States"
"11409","Mexico"
"11410","Brazil"
"11411","Brazil"
"11412","Australia"
"11413","Australia"
"11414","Australia"
"11415","Country Not Found"
"11416","France"
"11417","Romania"
"11418","Australia"
"11419","Australia"
"11420","Australia"
"11421","Australia"
"11422","Australia"
"11423","Australia"
"11424","Australia"
"11425","Australia"
"11426","Australia"
"11427","India"
"11428","Country Not Found"
"11429","India"
"11430","Sierra Leone"
"11431","Nepal"
"11432","United States"
"11433","Brazil"
"11434","Cuba"
"11435","Australia"
"11436","Fiji"
"11437","Australia"
"11438","Cuba"
"11439","United States"
"11440","Australia"
"11441","Australia"
"11442","Country Not Found"
"11443","Country Not Found"
"11444","Australia"
"11445","Australia"
"11446","Poland"
"11447","Australia"
"11448","Australia"
"11449","Romania"
"11450","Brazil"
"11451","China"
"11452","Australia"
"11453","United Kingdom"
"11454","Brazil"
"11455","Australia"
"11456","Australia"
"11457","Australia"
"11458","Australia"
"11459","Australia"
"11460","Australia"
"11461","Australia"
"11462","Australia"
"11463","Australia"
"11464","Australia"
"11465","Australia"
"11466","United Kingdom"
"11467","United Kingdom"
"11468","Australia"
"11469","United Kingdom"
"11470","Australia"
"11471","Australia"
"11472","Australia"
"11473","United Kingdom"
"11474","Trinidad And Tobago"
"11475","Australia"
"11476","France"
"11477","Country Not Found"
"11478","Australia"
"11479","Romania"
"11480","United States"
"11481","Australia"
"11482","Australia"
"11483","Australia"
"11484","Brazil"
"11485","Brazil"
"11486","Brazil"
"11487","French-Guiana"
"11488","United States"
"11489","United States"
"11490","United States"
"11491","United States"
"11492","Peru"
"11493","United States"
"11494","Cuba"
"11495","Australia"
"11496","Australia"
"11497","Australia"
"11498","Australia"
"11499","Australia"
"11500","Sweden"
"11501","Australia"
"11502","Papua New Guinea"
"11503","Australia"
"11504","Australia"
"11505","India"
"11506","United States"
"11507","United States"
"11508","United States"
"11509","United States"
"11510","United States"
"11511","United States"
"11512","Cuba"
"11513","Australia"
"11514","Hungary"
"11515","Italy"
"11516","United States"
"11517","Australia"
"11518","Australia"
"11519","Australia"
"11520","Malaysia"
"11521","Brazil"
"11522","Brazil"
"11523","Cuba"
"11524","United States"
"11525","Australia"
"11526","Cuba"
"11527","United States"
"11528","Australia"
"11529","Australia"
"11530","Australia"
"11531","Colombia"
"11532","Australia"
"11533","Australia"
"11534","Australia"
"11535","Cuba"
"11536","Australia"
"11537","Australia"
"11538","Australia"
"11539","Australia"
"11540","Australia"
"11541","United Kingdom"
"11542","Australia"
"11543","United Kingdom"
"11544","United Kingdom"
"11545","United Kingdom"
"11546","Australia"
"11547","Australia"
"11548","Australia"
"11549","Brazil"
"11550","Sierra Leone"
"11551","Australia"
"11552","Australia"
"11553","Australia"
"11554","Australia"
"11555","Romania"
"11556","Australia"
"11557","Australia"
"11558","Australia"
"11559","United States"
"11560","Australia"
"11561","Romania"
"11562","Brazil"
"11563","Australia"
"11564","Australia"
"11565","Australia"
"11566","Australia"
"11567","Australia"
"11568","Monaco"
"11569","United States"
"11570","United States"
"11571","Australia"
"11572","Cuba"
"11573","United States"
"11574","United States"
"11575","Brazil"
"11576","Brazil"
"11577","United States"
"11578","Australia"
"11579","Australia"
"11580","Australia"
"11581","Australia"
"11582","Country Not Found"
"11583","United States"
"11584","Australia"
"11585","United States"
"11586","United States"
"11587","United States"
"11588","United States"
"11589","Australia"
"11590","Australia"
"11591","United Kingdom"
"11592","Australia"
"11593","Australia"
"11594","Australia"
"11595","Australia"
"11596","Romania"
"11597","Australia"
"11598","Australia"
"11599","United Kingdom"
"11600","United Kingdom"
"11601","Hungary"
"11602","Romania"
"11603","Sweden"
"11604","Australia"
"11605","Australia"
"11606","Australia"
"11607","Australia"
"11608","Australia"
"11609","United States"
"11610","Cuba"
"11611","Country Not Found"
"11612","Australia"
"11613","Australia"
"11614","Australia"
"11615","Australia"
"11616","Australia"
"11617","Australia"
"11618","Australia"
"11619","Australia"
"11620","Australia"
"11621","Australia"
"11622","Country Not Found"
"11623","Australia"
"11624","Cuba"
"11625","Australia"
"11626","United States"
"11627","United States"
"11628","United States"
"11629","United Kingdom"
"11630","United Kingdom"
"11631","United Kingdom"
"11632","United Kingdom"
"11633","Australia"
"11634","Australia"
"11635","Italy"
"11636","Australia"
"11637","Australia"
"11638","Australia"
"11639","Brazil"
"11640","Sweden"
"11641","Australia"
"11642","Australia"
"11643","United Kingdom"
"11644","United Kingdom"
"11645","United Kingdom"
"11646","United Kingdom"
"11647","Canada"
"11648","United Kingdom"
"11649","Canada"
"11650","United Kingdom"
"11651","United Kingdom"
"11652","United Kingdom"
"11653","United Kingdom"
"11654","United Kingdom"
"11655","United Kingdom"
"11656","United Kingdom"
"11657","United Kingdom"
"11658","Portugal"
"11659","United Kingdom"
"11660","United Kingdom"
"11661","Brazil"
"11662","Cuba"
"11663","Cuba"
"11664","Cuba"
"11665","Cuba"
"11666","Cuba"
"11667","Australia"
"11668","Cuba"
"11669","Australia"
"11670","Australia"
"11671","Australia"
"11672","Mexico"
"11673","India"
"11674","Australia"
"11675","Cuba"
"11676","United Kingdom"
"11677","United States"
"11678","United States"
"11679","Australia"
"11680","Cuba"
"11681","Cuba"
"11682","Australia"
"11683","Australia"
"11684","Australia"
"11685","Australia"
"11686","Australia"
"11687","Australia"
"11688","Australia"
"11689","Australia"
"11690","Australia"
"11691","Australia"
"11692","United States"
"11693","China"
"11694","Cuba"
"11695","Cuba"
"11696","Cuba"
"11697","United Kingdom"
"11698","Cuba"
"11699","Australia"
"11700","Australia"
"11701","Mexico"
"11702","Australia"
"11703","Australia"
"11704","Australia"
"11705","Australia"
"11706","Australia"
"11707","Cuba"
"11708","Cuba"
"11709","United States"
"11710","Australia"
"11711","Australia"
"11712","Australia"
"11713","Australia"
"11714","Cuba"
"11715","Australia"
"11716","Australia"
"11717","Australia"
"11718","Australia"
"11719","Australia"
"11720","Spain"
"11721","Australia"
"11722","Australia"
"11723","India"
"11724","Australia"
"11725","Fiji"
"11726","Cuba"
"11727","France"
"11728","Australia"
"11729","Cuba"
"11730","Australia"
"11731","Brazil"
"11732","Australia"
"11733","Australia"
"11734","Australia"
"11735","Cuba"
"11736","Australia"
"11737","South Africa"
"11738","United States"
"11739","Papua New Guinea"
"11740","Australia"
"11741","Australia"
"11742","Australia"
"11743","Australia"
"11744","Australia"
"11745","Australia"
"11746","Australia"
"11747","Australia"
"11748","Australia"
"11749","United Kingdom"
"11750","United Kingdom"
"11751","United Kingdom"
"11752","United Kingdom"
"11753","Australia"
"11754","Cuba"
"11755","Argentina"
"11756","Cuba"
"11757","Australia"
"11758","Australia"
"11759","France"
"11760","Greece"
"11761","Australia"
"11762","Country Not Found"
"11763","Cuba"
"11764","Australia"
"11765","Australia"
"11766","Australia"
"11767","Australia"
"11768","Australia"
"11769","Australia"
"11770","Australia"
"11771","Australia"
"11772","United States"
"11773","Australia"
"11774","Australia"
"11775","Australia"
"11776","Australia"
"11777","Australia"
"11778","Australia"
"11779","Australia"
"11780","Australia"
"11781","Italy"
"11782","Country Not Found"
"11783","Australia"
"11784","Australia"
"11785","Australia"
"11786","Australia"
"11787","Australia"
"11788","Australia"
"11789","Australia"
"11790","United States"
"11791","Cuba"
"11792","United States"
"11793","United States"
"11794","United States"
"11795","Australia"
"11796","Australia"
"11797","Australia"
"11798","Mexico"
"11799","Australia"
"11800","Cuba"
"11801","Cuba"
"11802","Cuba"
"11803","Australia"
"11804","Cuba"
"11805","Australia"
"11806","Australia"
"11807","Australia"
"11808","Australia"
"11809","Australia"
"11810","Australia"
"11811","Australia"
"11812","Australia"
"11813","Australia"
"11814","Mexico"
"11815","Australia"
"11816","United States"
"11817","Australia"
"11818","Papua New Guinea"
"11819","Australia"
"11820","Australia"
"11821","Cuba"
"11822","Australia"
"11823","Australia"
"11824","Australia"
"11825","Australia"
"11826","Greece"
"11827","Australia"
"11828","Australia"
"11829","Cuba"
"11830","Cuba"
"11831","Australia"
"11832","Australia"
"11833","Fiji"
"11834","Mexico"
"11835","United States"
"11836","Italy"
"11837","Brazil"
"11838","United States"
"11839","United States"
"11840","Spain"
"11841","Cuba"
"11842","United States"
"11843","Cuba"
"11844","Australia"
"11845","Mexico"
"11846","Mexico"
"11847","United States"
"11848","Mexico"
"11849","Australia"
"11850","Australia"
"11851","United States"
"11852","Mexico"
"11853","Australia"
"11854","Australia"
"11855","Australia"
"11856","Australia"
"11857","Australia"
"11858","Australia"
"11859","Australia"
"11860","Mexico"
"11861","Mexico"
"11862","Mexico"
"11863","Mexico"
"11864","Mexico"
"11865","Mexico"
"11866","Brazil"
"11867","Argentina"
"11868","United States"
"11869","Australia"
"11870","United States"
"11871","Country Not Found"
"11872","Australia"
"11873","Australia"
"11874","Australia"
"11875","Australia"
"11876","Australia"
"11877","Australia"
"11878","Australia"
"11879","Australia"
"11880","United States"
"11881","Australia"
"11882","United States"
"11883","United Kingdom"
"11884","Australia"
"11885","Australia"
"11886","Australia"
"11887","Australia"
"11888","Australia"
"11889","Australia"
"11890","Country Not Found"
"11891","Australia"
"11892","Australia"
"11893","Australia"
"11894","Australia"
"11895","Australia"
"11896","Australia"
"11897","Australia"
"11898","Country Not Found"
"11899","Papua New Guinea"
"11900","Fiji"
"11901","Cuba"
"11902","Australia"
"11903","United Kingdom"
"11904","United States"
"11905","Australia"
"11906","United States"
"11907","Mexico"
"11908","United States"
"11909","Mexico"
"11910","United States"
"11911","Australia"
"11912","Australia"
"11913","Cuba"
"11914","Cuba"
"11915","Cuba"
"11916","Cuba"
"11917","Australia"
"11918","Australia"
"11919","United States"
"11920","Australia"
"11921","Country Not Found"
"11922","Australia"
"11923","Country Not Found"
"11924","Australia"
"11925","Australia"
"11926","Country Not Found"
"11927","Australia"
"11928","Country Not Found"
"11929","Australia"
"11930","Mexico"
"11931","Australia"
"11932","Australia"
"11933","Australia"
"11934","South Africa"
"11935","United States"
"11936","China"
"11937","United States"
"11938","United States"
"11939","United States"
"11940","United States"
"11941","Cuba"
"11942","Australia"
"11943","Australia"
"11944","Cuba"
"11945","India"
"11946","India"
"11947","United States"
"11948","United States"
"11949","United States"
"11950","United States"
"11951","United States"
"11952","United States"
"11953","United States"
"11954","United States"
"11955","United States"
"11956","United States"
"11957","United States"
"11958","Colombia"
"11959","Cuba"
"11960","United States"
"11961","Australia"
"11962","Australia"
"11963","Papua New Guinea"
"11964","Brazil"
"11965","Brazil"
"11966","Cuba"
"11967","United Kingdom"
"11968","United Kingdom"
"11969","Hungary"
"11970","Hungary"
"11971","Canada"
"11972","United Kingdom"
"11973","United States"
"11974","United States"
"11975","United States"
"11976","United States"
"11977","Papua New Guinea"
"11978","United States"
"11979","United States"
"11980","United States"
"11981","India"
"11982","Cuba"
"11983","Brazil"
"11984","Brazil"
"11985","Cuba"
"11986","United States"
"11987","Brazil"
"11988","Brazil"
"11989","Suriname"
"11990","Cuba"
"11991","Germany"
"11992","Colombia"
"11993","Colombia"
"11994","Honduras"
"11995","Brazil"
"11996","Brazil"
"11997","Panama"
"11998","Mexico"
"11999","Brazil"
"12000","Cuba"
"12001","Brazil"
"12002","United States"
"12003","Cuba"
"12004","United Kingdom"
"12005","United States"
"12006","Brazil"
"12007","Peru"
"12008","Peru"
"12009","United States"
"12010","United States"
"12011","Hungary"
"12012","India"
"12013","Japan"
"12014","United States"
"12015","United States"
"12016","Colombia"
"12017","India"
"12018","India"
"12019","Mexico"
"12020","Colombia"
"12021","Japan"
"12022","Slovakia"
"12023","Hungary"
"12024","Nicaragua"
"12025","Nicaragua"
"12026","Colombia"
"12027","Colombia"
"12028","Hungary"
"12029","India"
"12030","India"
"12031","Cuba"
"12032","Germany"
"12033","India"
"12034","India"
"12035","India"
"12036","India"
"12037","United States"
"12038","India"
"12039","Japan"
"12040","Hungary"
"12041","Hungary"
"12042","Hungary"
"12043","Japan"
"12044","Hungary"
"12045","Colombia"
"12046","United States"
"12047","United States"
"12048","United States"
"12049","United Kingdom"
"12050","United Kingdom"
"12051","Hungary"
"12052","Hungary"
"12053","Hungary"
"12054","Germany"
"12055","Hungary"
"12056","Hungary"
"12057","United States"
"12058","United States"
"12059","France"
"12060","United States"
"12061","United States"
"12062","United States"
"12063","United Kingdom"
"12064","United States"
"12065","Japan"
"12066","Japan"
"12067","Japan"
"12068","Japan"
"12069","United States"
"12070","Canada"
"12071","United States"
"12072","United States"
"12073","Japan"
"12074","United States"
"12075","United States"
"12076","United States"
"12077","Japan"
"12078","Sweden"
"12079","United States"
"12080","United States"
"12081","United States"
"12082","Japan"
"12083","United States"
"12084","Japan"
"12085","India"
"12086","Japan"
"12087","Japan"
"12088","United States"
"12089","India"
"12090","Sri Lanka"
"12091","Sri Lanka"
"12092","India"
"12093","Hungary"
"12094","Hungary"
"12095","Hungary"
"12096","Hungary"
"12097","Australia"
"12098","Papua New Guinea"
"12099","India"
"12100","India"
"12101","Burkina Faso"
"12102","Burkina Faso"
"12103","United States"
"12104","India"
"12105","Australia"
"12106","China"
"12107","China"
"12108","China"
"12109","Japan"
"12110","Mexico"
"12111","United States"
"12112","India"
"12113","Japan"
"12114","United States"
"12115","United States"
"12116","United States"
"12117","United States"
"12118","Australia"
"12119","Papua New Guinea"
"12120","Brazil"
"12121","Brazil"
"12122","Germany"
"12123","South Africa"
"12124","South Africa"
"12125","Germany"
"12126","Spain"
"12127","United States"
"12128","United Kingdom"
"12129","Hungary"
"12130","Trinidad And Tobago"
"12131","Germany"
"12132","Country Not Found"
"12133","Japan"
"12134","Japan"
"12135","United States"
"12136","Hungary"
"12137","Hungary"
"12138","United States"
"12139","South Africa"
"12140","United States"
"12141","Brazil"
"12142","United States"
"12143","Costa Rica"
"12144","Brazil"
"12145","India"
"12146","Nicaragua"
"12147","India"
"12148","India"
"12149","India"
"12150","Brazil"
"12151","Brazil"
"12152","United States"
"12153","Brazil"
"12154","India"
"12155","India"
"12156","India"
"12157","India"
"12158","Burkina Faso"
"12159","Country Not Found"
"12160","India"
"12161","India"
"12162","India"
"12163","India"
"12164","India"
"12165","Brazil"
"12166","Brazil"
"12167","Brazil"
"12168","Brazil"
"12169","Brazil"
"12170","Venezuela"
"12171","United States"
"12172","United States"
"12173","United States"
"12174","United States"
"12175","United States"
"12176","United States"
"12177","Canada"
"12178","United States"
"12179","United States"
"12180","Germany"
"12181","Germany"
"12182","United States"
"12183","United States"
"12184","United States"
"12185","United States"
"12186","United States"
"12187","United States"
"12188","United States"
"12189","United States"
"12190","United States"
"12191","United States"
"12192","United States"
"12193","United States"
"12194","United States"
"12195","United States"
"12196","Canada"
"12197","United States"
"12198","United States"
"12199","Hungary"
"12200","Germany"
"12201","Canada"
"12202","United States"
"12203","United States"
"12204","United States"
"12205","Sri Lanka"
"12206","India"
"12207","Brazil"
"12208","Brazil"
"12209","Brazil"
"12210","Brazil"
"12211","Brazil"
"12212","Colombia"
"12213","Puerto Rico"
"12214","Japan"
"12215","Sierra Leone"
"12216","Sierra Leone"
"12217","Papua New Guinea"
"12218","Papua New Guinea"
"12219","United States"
"12220","Switzerland"
"12221","United Kingdom"
"12222","United Kingdom"
"12223","India"
"12224","India"
"12225","India"
"12226","India"
"12227","Australia"
"12228","Australia"
"12229","Sri Lanka"
"12230","Papua New Guinea"
"12231","United States"
"12232","India"
"12233","Nepal"
"12234","United States"
"12235","United States"
"12236","United States"
"12237","United States"
"12238","India"
"12239","Sri Lanka"
"12240","Brazil"
"12241","Canada"
"12242","India"
"12243","Sri Lanka"
"12244","Sri Lanka"
"12245","Papua New Guinea"
"12246","United States"
"12247","United States"
"12248","United States"
"12249","United States"
"12250","United Kingdom"
"12251","United Kingdom"
"12252","Switzerland"
"12253","United Kingdom"
"12254","United States"
"12255","United Kingdom"
"12256","Venezuela"
"12257","Venezuela"
"12258","Papua New Guinea"
"12259","Japan"
"12260","Hungary"
"12261","Hungary"
"12262","Japan"
"12263","United States"
"12264","Hungary"
"12265","United States"
"12266","United States"
"12267","France"
"12268","Switzerland"
"12269","Germany"
"12270","United Kingdom"
"12271","Papua New Guinea"
"12272","United States"
"12273","United States"
"12274","Mexico"
"12275","United States"
"12276","United States"
"12277","Hungary"
"12278","Hungary"
"12279","Australia"
"12280","Japan"
"12281","Sri Lanka"
"12282","India"
"12283","Nepal"
"12284","India"
"12285","India"
"12286","Colombia"
"12287","Cuba"
"12288","France"
"12289","India"
"12290","India"
"12291","India"
"12292","India"
"12293","Australia"
"12294","Burkina Faso"
"12295","Canada"
"12296","India"
"12297","Papua New Guinea"
"12298","Burkina Faso"
"12299","Papua New Guinea"
"12300","India"
"12301","Philippines"
"12302","Philippines"
"12303","India"
"12304","Jamaica"
"12305","Brazil"
"12306","Japan"
"12307","Sierra Leone"
"12308","Canada"
"12309","Country Not Found"
"12310","India"
"12311","Country Not Found"
"12312","Country Not Found"
"12313","Papua New Guinea"
"12314","Sri Lanka"
"12315","Japan"
"12316","Japan"
"12317","Japan"
"12318","Japan"
"12319","United States"
"12320","United States"
"12321","United States"
"12322","United States"
"12323","United States"
"12324","United States"
"12325","United Kingdom"
"12326","Hungary"
"12327","Country Not Found"
"12328","United States"
"12329","United States"
"12330","India"
"12331","Sri Lanka"
"12332","United States"
"12333","France"
"12334","United States"
"12335","United States"
"12336","United States"
"12337","India"
"12338","Brazil"
"12339","Colombia"
"12340","Panama"
"12341","Peru"
"12342","India"
"12343","India"
"12344","India"
"12345","Australia"
"12346","Australia"
"12347","Australia"
"12348","Australia"
"12349","India"
"12350","India"
"12351","United States"
"12352","Indonesia"
"12353","India"
"12354","United States"
"12355","India"
"12356","India"
"12357","Australia"
"12358","Australia"
"12359","Australia"
"12360","India"
"12361","Malaysia"
"12362","India"
"12363","United States"
"12364","India"
"12365","Australia"
"12366","United Kingdom"
"12367","United Kingdom"
"12368","Sri Lanka"
"12369","Country Not Found"
"12370","French Polynesia"
"12371","Country Not Found"
"12372","Papua New Guinea"
"12373","Australia"
"12374","India"
"12375","Brazil"
"12376","Colombia"
"12377","Brazil"
"12378","Brazil"
"12379","Mexico"
"12380","Colombia"
"12381","United Kingdom"
"12382","Nepal"
"12383","United States"
"12384","United States"
"12385","United States"
"12386","United States"
"12387","India"
"12388","Indonesia"
"12389","United States"
"12390","United States"
"12391","United States"
"12392","United States"
"12393","Papua New Guinea"
"12394","Solomon Islands"
"12395","Switzerland"
"12396","Switzerland"
"12397","Switzerland"
"12398","Switzerland"
"12399","United States"
"12400","United States"
"12401","Brazil"
"12402","Cuba"
"12403","Colombia"
"12404","Colombia"
"12405","Colombia"
"12406","United States"
"12407","United States"
"12408","United States"
"12409","United States"
"12410","United States"
"12411","Brazil"
"12412","United States"
"12413","Costa Rica"
"12414","India"
"12415","United States"
"12416","Australia"
"12417","Australia"
"12418","Australia"
"12419","Suriname"
"12420","Suriname"
"12421","Suriname"
